age,education,familySize,typeOfHousing,houseOwnership,householdAnnualIncome,ageOfBuilding,freqOfMoving,ageOfCustomerAccountInDays,avgDailyUsage,lateFeePayments,AvgComplaintsRaised,AvgComplaintsResolved,modeOfPayment,typeOfPlanI,typeOfPlanII,Target
46,High,Large,1BHK-Apt,Rented,High,20-30yrs,4,2-5yrs,5.3821273871,2,10,7,SD,Variable,Variable,No
47,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,2,>5yrs,1.1995034094,1,7,6,DD,Fixed,Fixed,No
32,low,Medium,5BHK-House,Owned,Low,10-20yrs,5,<1yr,3.6656616243,1,2,0,PPM,Fixed,Fixed,No
33,low,Large,1BHK-Apt,Rented,Medium,20-30yrs,2,2-5yrs,5.7533745857,0,5,3,Others,Fixed,Fixed,Yes
43,medium,Medium,2BHK-Apt,Owned,Medium,20-30yrs,3,2-5yrs,1.7044984407,3,4,3,SD,Variable,Variable,No
41,High,Medium,5BHK-House,Rented,High,>30yrs,3,2-5yrs,9.659340962,1,1,0,DD,Fixed,Fixed,No
53,medium,Medium,2BHK-Apt,Owned,Low,<10yrs,1,2-5yrs,2.1663605884,0,7,4,PPM,Fixed,Fixed,No
36,medium,Small,1BHK-Apt,Owned,Medium,20-30yrs,2,2-5yrs,4.6515551394,2,6,4,Others,Variable,Variable,Yes
59,low,Small,1BHK-Apt,Owned,Low,20-30yrs,2,1-2yrs,2.1170402357,2,5,1,SD,Fixed,Fixed,Yes
48,low,Medium,Mansion,Rented,Low,10-20yrs,3,1-2yrs,9.5162650627,1,10,7,PPM,Variable,Variable,No
49,medium,Large,2BHK-Apt,Rented,High,10-20yrs,4,2-5yrs,14.13987383,0,4,1,DD,Variable,Variable,No
36,High,Medium,5BHK-House,Rented,Low,20-30yrs,2,2-5yrs,0.1742584586,0,5,4,Others,Variable,Variable,No
39,medium,Medium,3BHK-Apt,Owned,Medium,>30yrs,3,>5yrs,1.1517990207,3,0,0,SD,Variable,Variable,No
46,low,Small,5BHK-House,Rented,Low,<10yrs,6,1-2yrs,7.9633207923,2,2,0,PPM,Variable,Variable,No
42,medium,Small,2BHK-Apt,Owned,Medium,20-30yrs,2,2-5yrs,1.1230130301,1,9,3,SD,Fixed,Fixed,No
40,low,Medium,3BHK-Apt,Owned,Medium,<10yrs,4,2-5yrs,2.150191684,1,0,1,DD,Fixed,Fixed,Yes
36,medium,Medium,1BHK-Apt,Rented,Medium,>30yrs,10,1-2yrs,1.0372163026,2,6,1,DD,Variable,Variable,Yes
36,medium,Large,2BHK-Apt,Rented,Low,>30yrs,9,2-5yrs,4.9934727062,4,5,2,SD,Fixed,Fixed,No
27,medium,Large,2BHK-Apt,Owned,Medium,20-30yrs,9,>5yrs,2.3598599757,4,6,2,PPM,Fixed,Fixed,No
40,medium,Large,2BHK-Apt,Rented,High,<10yrs,3,<1yr,1.6100153901,0,3,1,PPM,Variable,Variable,No
35,High,Medium,1BHK-Apt,Rented,Medium,<10yrs,3,>10yrs,0.7958335165,4,6,5,PPM,Variable,Variable,No
39,low,Small,2BHK-Apt,Rented,Low,20-30yrs,1,2-5yrs,5.6503123357,0,1,0,PPM,Fixed,Fixed,Yes
34,medium,Large,2BHK-Apt,Owned,Low,<10yrs,1,1-2yrs,1.9905327989,1,6,2,Others,Variable,Variable,No
55,High,Small,2BHK-Apt,Rented,Low,20-30yrs,3,2-5yrs,3.6208589562,2,6,4,SD,Fixed,Fixed,Yes
58,low,Medium,3BHK-Apt,Owned,Low,>30yrs,1,>5yrs,2.339242662,3,8,6,PPM,Variable,Variable,Yes
37,medium,Medium,1BHK-Apt,Owned,Medium,>30yrs,4,1-2yrs,1.0193063635,2,7,0,SD,Variable,Variable,No
48,medium,Medium,Mansion,Rented,Medium,<10yrs,1,<1yr,3.0463823929,4,7,1,SD,Variable,Variable,No
36,low,Large,3BHK-Apt,Rented,Low,20-30yrs,2,>5yrs,7.6295708129,2,6,1,DD,Fixed,Fixed,No
33,low,Medium,2BHK-Apt,Owned,Low,10-20yrs,4,>5yrs,11.593539891,3,6,2,PPM,Variable,Variable,No
45,low,Small,2BHK-Apt,Rented,Medium,<10yrs,1,1-2yrs,2.4463980092,0,0,1,PPM,Variable,Variable,No
34,High,Medium,2BHK-Apt,Rented,Low,10-20yrs,4,<1yr,2.9447866328,3,10,7,DD,Fixed,Fixed,Yes
32,low,Medium,Mansion,Owned,Medium,>30yrs,1,2-5yrs,0.7749287823,0,4,0,Others,Variable,Variable,No
47,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,8,<1yr,6.4172689559,4,6,2,Others,Variable,Variable,Yes
35,medium,Small,3BHK-Apt,Rented,Low,20-30yrs,6,1-2yrs,1.5331991361,4,3,0,PPM,Variable,Variable,No
32,low,Medium,3BHK-Apt,Rented,Medium,10-20yrs,2,2-5yrs,9.4014213015,1,9,3,PPM,Variable,Variable,No
46,High,Small,2BHK-Apt,Owned,Medium,<10yrs,3,<1yr,11.4159484426,3,2,0,PPM,Variable,Variable,Yes
39,medium,Medium,2BHK-Apt,Owned,Medium,20-30yrs,1,>5yrs,7.8942407794,0,4,3,SD,Fixed,Fixed,No
36,low,Medium,2BHK-Apt,Rented,Low,>30yrs,4,2-5yrs,16.7927895426,1,8,4,SD,Variable,Variable,No
40,medium,Medium,3BHK-Apt,Rented,High,10-20yrs,1,1-2yrs,1.3544150336,0,8,3,Others,Fixed,Fixed,No
36,medium,Small,3BHK-Apt,Rented,Low,20-30yrs,4,1-2yrs,11.5225939215,2,1,0,PPM,Fixed,Fixed,No
29,High,Large,2BHK-Apt,Rented,Medium,20-30yrs,2,<1yr,6.8329684965,0,4,3,PPM,Variable,Variable,No
35,low,Medium,2BHK-Apt,Rented,High,20-30yrs,2,2-5yrs,4.181386004,1,10,7,PPM,Variable,Variable,No
57,low,Medium,2BHK-Apt,Rented,Low,>30yrs,1,<1yr,9.3113593362,4,3,0,PPM,Fixed,Fixed,No
38,low,Small,3BHK-Apt,Owned,High,10-20yrs,8,1-2yrs,9.5638400123,1,10,6,Others,Variable,Variable,No
28,low,Small,3BHK-Apt,Owned,Medium,20-30yrs,6,2-5yrs,3.5703147468,0,8,5,SD,Fixed,Fixed,No
33,medium,Small,2BHK-Apt,Rented,Medium,10-20yrs,5,2-5yrs,4.6649871219,0,3,2,Others,Fixed,Fixed,No
34,medium,Large,2BHK-Apt,Owned,Medium,20-30yrs,6,2-5yrs,0.4592552987,3,8,3,Others,Fixed,Fixed,No
27,low,Medium,1BHK-Apt,Owned,Medium,10-20yrs,1,>10yrs,7.5358324734,0,6,5,DD,Fixed,Fixed,No
32,High,Medium,2BHK-Apt,Rented,High,>30yrs,5,2-5yrs,4.8400568189,2,0,0,Others,Fixed,Fixed,No
50,medium,Small,1BHK-Apt,Owned,High,20-30yrs,3,<1yr,3.4883531329,0,6,3,SD,Fixed,Fixed,Yes
34,High,Small,5BHK-House,Owned,Low,<10yrs,1,1-2yrs,1.7264153232,0,8,5,PPM,Variable,Variable,No
47,low,Large,2BHK-Apt,Owned,Low,<10yrs,5,1-2yrs,2.5483282901,2,6,1,SD,Variable,Variable,No
31,High,Small,3BHK-Apt,Owned,Medium,10-20yrs,7,1-2yrs,7.8375213357,1,3,1,SD,Fixed,Fixed,No
46,low,Medium,1BHK-Apt,Owned,High,10-20yrs,7,2-5yrs,5.406451996,1,2,0,PPM,Variable,Variable,No
37,medium,Large,5BHK-House,Rented,Medium,20-30yrs,1,1-2yrs,2.3187502262,0,3,1,DD,Fixed,Fixed,No
40,medium,Small,2BHK-Apt,Rented,Medium,10-20yrs,1,2-5yrs,0.7492831189,1,9,0,Others,Variable,Variable,No
40,medium,Small,Mansion,Owned,Medium,<10yrs,8,2-5yrs,1.7236746717,2,8,4,Others,Variable,Variable,No
42,low,Large,2BHK-Apt,Owned,Medium,20-30yrs,1,2-5yrs,5.6009778684,1,4,0,SD,Fixed,Fixed,No
25,low,Small,2BHK-Apt,Owned,Medium,>30yrs,4,>5yrs,10.891580763,4,5,0,PPM,Variable,Variable,Yes
33,medium,Medium,Mansion,Owned,Low,>30yrs,4,>10yrs,3.2869921866,1,0,0,SD,Fixed,Fixed,No
41,low,Small,3BHK-Apt,Owned,Medium,<10yrs,2,<1yr,10.1847382127,2,4,1,SD,Fixed,Fixed,No
45,High,Small,Mansion,Rented,Low,10-20yrs,6,2-5yrs,1.5556505049,3,1,0,Others,Fixed,Fixed,No
50,low,Medium,5BHK-House,Owned,Medium,20-30yrs,1,2-5yrs,4.7626022973,0,1,0,SD,Fixed,Fixed,Yes
42,medium,Small,2BHK-Apt,Owned,High,20-30yrs,3,2-5yrs,0.5926505977,0,9,4,SD,Fixed,Fixed,No
54,medium,Medium,2BHK-Apt,Owned,Low,10-20yrs,1,>5yrs,1.755818635,3,4,0,Others,Fixed,Fixed,No
26,medium,Small,2BHK-Apt,Owned,Medium,>30yrs,2,2-5yrs,6.4290294039,1,7,3,PPM,Variable,Variable,Yes
44,low,Large,2BHK-Apt,Owned,Medium,20-30yrs,4,2-5yrs,1.4936427672,0,0,0,DD,Variable,Variable,Yes
39,medium,Medium,2BHK-Apt,Owned,Medium,20-30yrs,1,<1yr,6.3166341308,1,7,4,SD,Fixed,Fixed,No
49,medium,Small,3BHK-Apt,Owned,High,10-20yrs,8,2-5yrs,9.1955329215,0,7,1,SD,Variable,Variable,No
39,medium,Medium,3BHK-Apt,Owned,High,20-30yrs,1,2-5yrs,11.0808584387,4,5,1,DD,Variable,Variable,No
45,low,Small,Mansion,Rented,Low,20-30yrs,6,2-5yrs,1.9103901147,1,8,2,SD,Variable,Variable,No
39,High,Small,2BHK-Apt,Owned,Low,10-20yrs,2,1-2yrs,6.6108963608,0,5,2,SD,Fixed,Fixed,No
28,High,Large,2BHK-Apt,Owned,Low,20-30yrs,3,>5yrs,4.0643509008,1,9,3,PPM,Fixed,Fixed,No
41,High,Medium,2BHK-Apt,Owned,Medium,10-20yrs,3,1-2yrs,9.4869717233,3,1,0,DD,Fixed,Fixed,No
41,low,Large,Mansion,Owned,High,10-20yrs,6,2-5yrs,5.1610740539,0,4,3,Others,Variable,Variable,No
46,High,Large,3BHK-Apt,Rented,High,10-20yrs,6,1-2yrs,3.8522166198,0,5,0,SD,Variable,Variable,No
37,High,Large,3BHK-Apt,Owned,Low,10-20yrs,2,2-5yrs,3.4198149506,3,10,4,Others,Fixed,Fixed,No
40,medium,Large,2BHK-Apt,Owned,Medium,10-20yrs,2,1-2yrs,5.4971204386,0,2,1,DD,Fixed,Fixed,No
45,High,Small,5BHK-House,Rented,Medium,20-30yrs,4,2-5yrs,2.2448737065,0,1,0,PPM,Variable,Variable,No
40,medium,Large,Mansion,Owned,High,10-20yrs,1,>5yrs,1.480998245,3,3,2,SD,Fixed,Fixed,No
53,High,Small,5BHK-House,Owned,Low,20-30yrs,3,2-5yrs,3.6733448145,1,10,0,DD,Variable,Variable,Yes
40,High,Small,3BHK-Apt,Owned,Medium,>30yrs,2,1-2yrs,2.909119845,0,10,7,Others,Fixed,Fixed,No
39,High,Small,Mansion,Rented,High,20-30yrs,4,1-2yrs,0.4081191618,0,3,1,SD,Variable,Variable,No
53,medium,Small,2BHK-Apt,Owned,Medium,>30yrs,4,2-5yrs,6.7483105404,1,7,4,PPM,Variable,Variable,No
44,low,Medium,2BHK-Apt,Owned,Low,20-30yrs,1,>5yrs,0.3016648164,2,4,0,Others,Variable,Variable,No
47,High,Medium,2BHK-Apt,Owned,High,20-30yrs,2,1-2yrs,3.2036036295,0,9,5,SD,Fixed,Fixed,No
29,medium,Small,5BHK-House,Rented,Medium,10-20yrs,4,2-5yrs,1.2683085012,0,9,4,SD,Variable,Variable,No
43,medium,Small,5BHK-House,Owned,High,<10yrs,4,1-2yrs,8.9629579504,0,1,0,DD,Variable,Variable,No
49,low,Small,2BHK-Apt,Owned,Low,<10yrs,5,2-5yrs,1.770300087,1,3,2,SD,Fixed,Fixed,No
36,low,Small,3BHK-Apt,Owned,Medium,20-30yrs,2,2-5yrs,2.4020614242,0,10,0,DD,Variable,Variable,No
41,High,Large,5BHK-House,Rented,High,<10yrs,1,2-5yrs,7.5679996319,4,3,0,PPM,Fixed,Fixed,No
40,low,Medium,3BHK-Apt,Owned,Medium,10-20yrs,2,2-5yrs,8.2687570536,1,4,0,DD,Variable,Variable,No
29,High,Large,1BHK-Apt,Owned,Low,>30yrs,1,>5yrs,0.1028863416,1,3,2,Others,Variable,Variable,No
43,High,Large,Mansion,Owned,Low,>30yrs,2,2-5yrs,2.2965330082,4,3,0,Others,Fixed,Fixed,No
33,High,Small,5BHK-House,Rented,Low,10-20yrs,3,>5yrs,6.8036988902,0,1,0,Others,Fixed,Fixed,No
47,medium,Medium,2BHK-Apt,Owned,Low,20-30yrs,1,2-5yrs,2.2953664937,1,3,0,Others,Variable,Variable,No
36,medium,Medium,2BHK-Apt,Owned,High,20-30yrs,2,2-5yrs,3.3075786314,1,7,3,DD,Fixed,Fixed,No
31,low,Medium,Mansion,Owned,Medium,10-20yrs,6,2-5yrs,4.0991518451,1,2,1,Others,Variable,Variable,No
35,medium,Small,3BHK-Apt,Rented,Medium,>30yrs,1,>5yrs,2.55920147,1,6,2,DD,Variable,Variable,Yes
40,medium,Small,3BHK-Apt,Rented,Medium,20-30yrs,9,1-2yrs,2.9060480303,0,0,1,DD,Variable,Variable,Yes
39,High,Large,2BHK-Apt,Owned,Low,>30yrs,1,2-5yrs,3.3529360995,2,10,2,DD,Fixed,Fixed,Yes
30,low,Medium,Mansion,Owned,Low,20-30yrs,4,1-2yrs,2.6689083196,2,3,1,PPM,Fixed,Fixed,No
33,low,Small,3BHK-Apt,Owned,Medium,20-30yrs,2,>5yrs,12.2845367847,3,10,0,Others,Fixed,Fixed,No
33,low,Medium,3BHK-Apt,Owned,Low,10-20yrs,9,1-2yrs,5.1563824827,1,3,0,Others,Variable,Variable,Yes
29,High,Medium,Mansion,Rented,Low,10-20yrs,2,1-2yrs,2.8879675516,0,4,1,SD,Variable,Variable,No
28,High,Medium,3BHK-Apt,Rented,Medium,20-30yrs,8,1-2yrs,5.850514824,2,3,0,Others,Variable,Variable,Yes
49,medium,Medium,2BHK-Apt,Owned,High,10-20yrs,1,<1yr,5.6977158779,1,0,1,PPM,Variable,Variable,No
46,medium,Large,Mansion,Rented,High,20-30yrs,2,<1yr,2.0222029491,0,0,1,SD,Fixed,Fixed,No
48,medium,Small,2BHK-Apt,Rented,Low,10-20yrs,8,1-2yrs,2.6764476025,0,9,8,SD,Fixed,Fixed,No
43,medium,Small,3BHK-Apt,Rented,Low,10-20yrs,3,2-5yrs,1.1267848995,2,5,2,DD,Fixed,Fixed,No
44,medium,Small,2BHK-Apt,Rented,Medium,>30yrs,3,1-2yrs,11.3493604201,1,4,1,Others,Variable,Variable,No
50,medium,Small,2BHK-Apt,Owned,Medium,20-30yrs,1,1-2yrs,3.3410661755,1,3,1,DD,Fixed,Fixed,Yes
37,medium,Medium,2BHK-Apt,Owned,Low,20-30yrs,6,1-2yrs,1.4266557179,0,8,4,PPM,Fixed,Fixed,No
37,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,5,>5yrs,2.2255451942,1,2,1,PPM,Variable,Variable,No
30,medium,Small,Mansion,Owned,High,10-20yrs,1,2-5yrs,4.192606706,2,3,0,Others,Variable,Variable,No
45,low,Medium,5BHK-House,Owned,High,20-30yrs,6,1-2yrs,5.4238773571,3,0,1,DD,Fixed,Fixed,No
52,low,Medium,2BHK-Apt,Owned,Medium,20-30yrs,6,2-5yrs,2.6659951787,1,0,1,DD,Fixed,Fixed,No
28,low,Large,5BHK-House,Rented,High,20-30yrs,4,>5yrs,7.4958374211,1,10,3,DD,Variable,Variable,Yes
38,medium,Small,2BHK-Apt,Rented,Medium,10-20yrs,4,1-2yrs,3.2013055434,1,0,0,DD,Variable,Variable,No
36,medium,Small,3BHK-Apt,Owned,Medium,<10yrs,1,2-5yrs,3.6136642422,1,3,0,SD,Fixed,Fixed,No
34,High,Medium,2BHK-Apt,Rented,Medium,10-20yrs,1,2-5yrs,7.1310888907,1,0,0,DD,Fixed,Fixed,Yes
36,low,Large,5BHK-House,Owned,Low,>30yrs,2,<1yr,3.2607509753,2,3,1,SD,Fixed,Fixed,No
29,low,Small,2BHK-Apt,Owned,High,20-30yrs,2,2-5yrs,3.7072960504,2,5,4,PPM,Variable,Variable,No
30,medium,Large,5BHK-House,Rented,Medium,20-30yrs,2,1-2yrs,4.959545243,4,10,2,DD,Fixed,Fixed,No
40,low,Medium,2BHK-Apt,Rented,Medium,20-30yrs,1,2-5yrs,0.9467490158,2,3,0,SD,Fixed,Fixed,Yes
37,low,Large,2BHK-Apt,Rented,Low,20-30yrs,2,>10yrs,6.4036277077,2,3,0,DD,Variable,Variable,No
41,medium,Small,5BHK-House,Owned,High,20-30yrs,4,>5yrs,23.6107350817,4,8,1,PPM,Fixed,Fixed,No
26,medium,Small,3BHK-Apt,Rented,High,<10yrs,1,2-5yrs,2.1602038381,3,5,0,SD,Variable,Variable,No
34,High,Small,Mansion,Owned,Medium,20-30yrs,6,>10yrs,6.9476836583,1,4,3,Others,Variable,Variable,Yes
27,High,Medium,5BHK-House,Owned,Low,20-30yrs,1,1-2yrs,5.7314503608,3,10,2,DD,Fixed,Fixed,Yes
30,High,Small,1BHK-Apt,Rented,Low,20-30yrs,5,1-2yrs,7.3971485694,0,2,1,Others,Fixed,Fixed,No
36,medium,Small,5BHK-House,Owned,Medium,20-30yrs,3,1-2yrs,3.5072634402,4,9,2,Others,Variable,Variable,No
27,medium,Medium,2BHK-Apt,Rented,Medium,<10yrs,4,1-2yrs,1.4607338975,0,10,2,DD,Fixed,Fixed,Yes
41,medium,Small,2BHK-Apt,Owned,Medium,>30yrs,8,2-5yrs,8.237185652,1,5,1,SD,Fixed,Fixed,No
30,low,Medium,1BHK-Apt,Rented,Medium,10-20yrs,2,<1yr,1.4591289042,0,2,0,DD,Variable,Variable,Yes
39,medium,Medium,1BHK-Apt,Rented,Medium,>30yrs,2,>5yrs,5.2342282823,2,4,3,Others,Variable,Variable,No
51,low,Small,3BHK-Apt,Owned,Low,10-20yrs,8,<1yr,2.1625316777,0,8,0,SD,Variable,Variable,Yes
34,low,Small,3BHK-Apt,Owned,Medium,10-20yrs,4,>5yrs,7.4679629483,0,1,0,PPM,Variable,Variable,Yes
40,low,Small,2BHK-Apt,Rented,Medium,10-20yrs,7,2-5yrs,9.6437846174,3,8,4,PPM,Fixed,Fixed,No
39,medium,Large,Mansion,Owned,Medium,20-30yrs,5,1-2yrs,7.4533261056,0,1,0,SD,Fixed,Fixed,No
32,low,Medium,3BHK-Apt,Rented,Low,<10yrs,4,2-5yrs,6.1522625497,0,2,1,PPM,Fixed,Fixed,No
41,low,Medium,3BHK-Apt,Owned,High,>30yrs,6,1-2yrs,1.9248102808,0,5,1,Others,Variable,Variable,No
43,medium,Small,5BHK-House,Owned,Low,20-30yrs,3,>10yrs,1.4751815209,2,8,4,SD,Fixed,Fixed,No
39,low,Medium,3BHK-Apt,Owned,Low,10-20yrs,6,>10yrs,9.2591603088,0,7,1,DD,Fixed,Fixed,No
51,High,Medium,1BHK-Apt,Owned,Medium,10-20yrs,6,1-2yrs,3.1235785966,2,1,0,SD,Fixed,Fixed,No
38,medium,Small,Mansion,Owned,Low,<10yrs,8,2-5yrs,1.1325243817,1,8,5,DD,Variable,Variable,No
44,High,Large,3BHK-Apt,Owned,High,10-20yrs,1,2-5yrs,6.957802725,1,7,6,SD,Variable,Variable,Yes
36,High,Large,1BHK-Apt,Owned,High,20-30yrs,4,2-5yrs,3.0091857537,1,9,0,SD,Fixed,Fixed,No
31,High,Small,5BHK-House,Owned,Medium,10-20yrs,5,1-2yrs,5.7252493397,0,6,0,Others,Fixed,Fixed,No
51,medium,Large,1BHK-Apt,Owned,High,10-20yrs,6,2-5yrs,2.5622869279,0,0,1,SD,Fixed,Fixed,No
38,low,Medium,2BHK-Apt,Owned,High,<10yrs,2,<1yr,3.8005483065,0,0,0,DD,Variable,Variable,Yes
42,medium,Medium,3BHK-Apt,Owned,High,20-30yrs,7,1-2yrs,5.814146822,0,7,2,DD,Variable,Variable,Yes
45,low,Medium,1BHK-Apt,Rented,High,10-20yrs,2,1-2yrs,13.1101791025,0,3,2,DD,Fixed,Fixed,No
35,medium,Medium,2BHK-Apt,Rented,High,20-30yrs,3,1-2yrs,3.4959713597,0,1,0,PPM,Variable,Variable,No
38,low,Medium,2BHK-Apt,Owned,High,>30yrs,4,1-2yrs,6.5593899191,2,6,0,PPM,Fixed,Fixed,No
52,medium,Medium,5BHK-House,Owned,Low,10-20yrs,1,<1yr,0.8477093915,1,7,6,Others,Variable,Variable,No
26,low,Medium,2BHK-Apt,Owned,Medium,<10yrs,2,2-5yrs,2.3610458774,1,3,0,Others,Variable,Variable,No
36,medium,Large,2BHK-Apt,Rented,Low,20-30yrs,6,1-2yrs,3.3300011333,2,2,0,PPM,Fixed,Fixed,No
34,medium,Medium,3BHK-Apt,Rented,Low,10-20yrs,2,1-2yrs,5.6948143987,1,10,6,DD,Fixed,Fixed,No
33,medium,Large,2BHK-Apt,Owned,Medium,20-30yrs,4,2-5yrs,2.3734124966,2,4,3,Others,Fixed,Fixed,Yes
38,High,Medium,3BHK-Apt,Owned,High,>30yrs,2,>10yrs,4.924845953,0,3,1,SD,Variable,Variable,Yes
37,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,7,2-5yrs,2.8113720656,1,4,0,PPM,Variable,Variable,Yes
29,low,Small,3BHK-Apt,Rented,High,20-30yrs,3,1-2yrs,8.0245679879,2,10,0,Others,Fixed,Fixed,No
35,low,Medium,2BHK-Apt,Owned,Medium,10-20yrs,2,>10yrs,2.9041206387,2,4,2,Others,Fixed,Fixed,No
42,High,Medium,Mansion,Owned,Medium,<10yrs,8,2-5yrs,0.9428712571,2,8,7,PPM,Fixed,Fixed,No
45,medium,Medium,3BHK-Apt,Rented,High,20-30yrs,2,2-5yrs,3.5299992123,1,3,0,SD,Fixed,Fixed,No
49,medium,Small,1BHK-Apt,Owned,Low,20-30yrs,1,<1yr,6.2846446927,0,4,2,PPM,Fixed,Fixed,Yes
30,low,Large,5BHK-House,Owned,Medium,20-30yrs,2,>5yrs,1.9905098843,3,3,2,DD,Fixed,Fixed,No
48,medium,Medium,3BHK-Apt,Rented,Medium,10-20yrs,2,1-2yrs,8.5662123765,1,9,2,Others,Fixed,Fixed,No
31,medium,Small,2BHK-Apt,Rented,Low,20-30yrs,2,1-2yrs,6.5972510917,3,3,2,PPM,Variable,Variable,No
39,medium,Large,1BHK-Apt,Owned,Medium,20-30yrs,2,1-2yrs,5.9785571855,0,2,1,SD,Variable,Variable,No
37,low,Large,5BHK-House,Owned,High,20-30yrs,2,<1yr,2.1208610682,1,10,0,Others,Variable,Variable,No
39,low,Small,3BHK-Apt,Owned,Low,20-30yrs,2,2-5yrs,2.9245531395,1,9,0,SD,Fixed,Fixed,No
43,medium,Medium,3BHK-Apt,Owned,High,<10yrs,2,1-2yrs,2.0790012553,4,3,0,PPM,Fixed,Fixed,No
35,low,Medium,2BHK-Apt,Rented,Low,10-20yrs,1,>5yrs,1.5048130176,0,6,0,DD,Variable,Variable,No
31,medium,Medium,2BHK-Apt,Owned,Medium,20-30yrs,1,2-5yrs,4.5582898761,2,4,1,Others,Variable,Variable,Yes
50,medium,Large,3BHK-Apt,Owned,Low,>30yrs,2,2-5yrs,8.1152490982,3,5,0,SD,Fixed,Fixed,No
48,High,Small,3BHK-Apt,Owned,Medium,20-30yrs,3,1-2yrs,1.7451013469,0,2,0,DD,Variable,Variable,No
45,low,Large,Mansion,Rented,Low,20-30yrs,7,1-2yrs,1.6250665883,1,4,3,SD,Variable,Variable,No
40,medium,Small,3BHK-Apt,Owned,High,>30yrs,2,2-5yrs,0.9503168931,4,5,0,SD,Variable,Variable,No
42,medium,Small,1BHK-Apt,Owned,High,20-30yrs,7,>5yrs,3.6022490344,0,1,0,Others,Variable,Variable,No
38,medium,Medium,3BHK-Apt,Owned,Medium,20-30yrs,6,2-5yrs,1.5554303403,1,4,0,DD,Fixed,Fixed,No
36,medium,Large,2BHK-Apt,Owned,Medium,10-20yrs,6,1-2yrs,1.5334238299,3,9,1,Others,Variable,Variable,No
41,low,Small,3BHK-Apt,Owned,Low,10-20yrs,1,>5yrs,5.4052330434,0,0,1,Others,Fixed,Fixed,No
43,medium,Small,5BHK-House,Rented,Low,20-30yrs,4,1-2yrs,5.4104490139,1,9,7,Others,Fixed,Fixed,No
27,medium,Medium,3BHK-Apt,Rented,Low,10-20yrs,1,2-5yrs,0.9555995697,1,4,1,SD,Fixed,Fixed,No
52,medium,Large,2BHK-Apt,Owned,Medium,20-30yrs,5,2-5yrs,1.8527109445,0,8,7,SD,Fixed,Fixed,No
50,medium,Medium,2BHK-Apt,Rented,Medium,20-30yrs,2,2-5yrs,3.0610765831,0,1,0,Others,Fixed,Fixed,No
46,low,Medium,Mansion,Owned,High,20-30yrs,5,>10yrs,5.8315515624,0,8,4,Others,Fixed,Fixed,No
44,medium,Large,3BHK-Apt,Owned,Low,<10yrs,5,2-5yrs,2.7111289632,2,3,2,Others,Fixed,Fixed,Yes
45,High,Medium,Mansion,Owned,Medium,10-20yrs,3,2-5yrs,8.8003833276,1,7,2,SD,Fixed,Fixed,No
45,medium,Large,3BHK-Apt,Owned,Low,10-20yrs,7,2-5yrs,2.4650834698,0,6,3,DD,Fixed,Fixed,No
35,low,Large,2BHK-Apt,Rented,High,10-20yrs,4,>10yrs,2.2019830229,2,0,1,PPM,Fixed,Fixed,No
38,High,Medium,2BHK-Apt,Owned,Low,<10yrs,6,1-2yrs,4.0370609555,1,3,0,Others,Variable,Variable,No
43,low,Small,2BHK-Apt,Rented,High,20-30yrs,5,2-5yrs,0.570754918,0,10,4,Others,Fixed,Fixed,No
45,medium,Large,1BHK-Apt,Rented,High,10-20yrs,5,2-5yrs,6.052390899,0,0,1,DD,Variable,Variable,No
65,High,Medium,3BHK-Apt,Rented,Low,10-20yrs,5,>10yrs,3.9372964534,1,4,2,DD,Fixed,Fixed,No
34,medium,Large,3BHK-Apt,Rented,Medium,20-30yrs,1,<1yr,1.6575410481,1,3,0,Others,Variable,Variable,No
48,low,Small,3BHK-Apt,Owned,Low,>30yrs,5,1-2yrs,7.1725421502,1,9,5,PPM,Fixed,Fixed,No
41,low,Small,3BHK-Apt,Owned,Medium,20-30yrs,3,1-2yrs,12.4711570757,0,2,1,Others,Fixed,Fixed,Yes
36,High,Large,Mansion,Rented,Medium,<10yrs,7,<1yr,8.8155592268,3,2,0,Others,Fixed,Fixed,No
52,low,Small,2BHK-Apt,Owned,High,20-30yrs,4,1-2yrs,1.8699956072,3,0,0,DD,Fixed,Fixed,No
39,low,Small,2BHK-Apt,Owned,High,<10yrs,3,1-2yrs,5.2851002856,1,5,0,DD,Fixed,Fixed,Yes
44,medium,Large,Mansion,Rented,Medium,10-20yrs,1,2-5yrs,6.9442918976,3,8,3,SD,Variable,Variable,No
42,medium,Medium,2BHK-Apt,Owned,Medium,>30yrs,3,>5yrs,3.221741184,3,1,0,DD,Fixed,Fixed,No
32,medium,Medium,2BHK-Apt,Rented,High,10-20yrs,2,2-5yrs,9.4079247247,2,6,3,Others,Fixed,Fixed,No
34,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,4,1-2yrs,4.3887787562,1,5,3,DD,Variable,Variable,No
33,low,Large,3BHK-Apt,Owned,Medium,20-30yrs,4,2-5yrs,3.1635519419,3,7,4,Others,Fixed,Fixed,No
19,low,Small,1BHK-Apt,Rented,Low,<10yrs,6,1-2yrs,1.7599732269,0,2,1,PPM,Variable,Variable,No
